date,rank,name,artist,genre,lyrics
201211,47,가족,홍대광,가요 > 발라드,밤늦은 길을 걸어서 지친 하루를 되돌아 오면 언제나 나를 맞는 깊은 어둠과고요히 잠든 가족들때로는 짐이 되기도 했었죠 많은 기대와 실망 때문에늘 곁에 있으니 늘 벗어나고도 싶고 어떡해야 내가 부모님의 맘에 들 수가 있을지 모르고 사랑하는 나의 마음들을 그냥 말하고 싶지만 어색하기만 하죠가족이어도 알 수 없는 얘기따로 돌아누운 외로움이 슬프기만 해요 아무 이유도 없는데 심술궂게 굴던 나를 위해 항상 참아주던 나의 형제들 사랑하는 나의 마음들을 그냥 말하고 싶지만 어색하기만 하죠 힘이 들어 쉬어가고 싶을 때면 나의 위로가 될 그때의 짐 이제의 힘이 된 고마운 사람들 어떡해야 내가 부모님의 맘에 들 수가 있을지 모르고 사랑하는 나의 마음들을 그냥 말하고 싶지만 어색하기만 하죠
201212,3,크리스마스니까,빅스 (VIXX),가요 > 발라드,오늘은 뭔가 좀 다른 기분 Feeling 이젠 때가 된 것 같은 느낌 Love U하늘에선 마침 눈이 내려 Now It's Falling 뭔가 잘 될 것 같은 예감하얀 거리마다 행복해 보이는 연인들 니 맘은 어떤지 내 맘과 같은지 우리 시작해볼까 * 오늘은 괜찮을까요 내 맘이 전해질까요 내리는 하얀 눈처럼 너에게 닿을까요 숨겨왔던 내 맘 전부 고백할게요바로 오늘 크리스마스이니까 사실 그대도 조금은 기댈 했잖아요 못 이기는 척 웃는 너 그런 니가 사랑스러워 많은 사람들 속에 너만 내 눈에 보여의상 좋고 머리도 괜찮고 얼굴 상태 나쁘지 않아오늘만 기다렸단 말야 눈치껏 눈도 내린단 말야또박또박 연습한 멘트 뚜벅뚜벅 걷는 발걸음이 벌써 네 앞에 도착했어올해 크리스마스 선물은 나야 귀요미 루돌프 남오늘이야 메리 크리스마스 조금만 더 용길 낼게이 순간이 지나버리면 널 놓칠지 몰라진심이 더 진심처럼 느껴지는 게 바로 오늘 크리스마스이니까너와 나 영원히 Christmas Love
201212,5,하얀 겨울,박정현,가요 > 발라드,언제부터인지 그댈 멀게 느낀 건다른 누군가와 함께 있는 걸 본 후하얀 눈이 내린 겨울밤에그의 품에 안긴 모습이 나의 가슴속에 너무 깊이 남아있기 때문에힘든 이별이란 말을 전할 수밖에아무 생각 할 수 없어 그저 돌아설 뿐조금 기다려줘 나를아직 내겐 너무나 가슴 벅찬 일인걸다시 사랑할 수 있을 때까지그대 생각해줘 나를지난겨울 어느 날 함께 지내왔던 날들을그리움에 눈물 흘러 내릴 때까지언제까지일까 그댈 잊고 사는 건이미 나를 잊은 채로 살고 있을까지금 다시 눈이 내리지만 아무 말도 없는걸그댈 보고 싶은 마음에 난 다시 생각하지만그 날 그 모습을 잊을 수가 없기에아무 생각할 수 없어 그저 기다릴 뿐조금 기다려줘 나를이해할 수 있을 때까지 그대 기다릴 수 있다면그리 오랜 시간만은 아닌걸그대 생각해줘 나를하얀 눈을 맞으며 홀로 서 있는 모습을그리움에 눈물 흘러 내릴 때까지그대 생각해줘 나를  조금 기다려줘 나를 아직 내겐 너무나 가슴 벅찬 일인걸다시 사랑할 수 있을 때까지 그대 생각해줘 나를지난 겨울 어느 날 함께 지내왔던 날들을그리움에 눈물 흘러 내릴 때까지조금 기다려줘 나를 이해할 수 있을 때까지 그대 기다릴 수 있다면그리 오랜 시간만은 아닌 걸 그대 생각해줘 나를하얀 눈을 맞으며 홀로 서 있는 모습을그리움에 눈물 흘러 내릴 때까지
201212,6,카페인<U+00A0>(Feat. 용준형 of Beast),양요섭,가요 > 발라드,늦었네 자야 되는데 머릿속에 양은 벌써 다 셌어어떻게든 잠들어 보려 했던 샤워도 또 다시 했어천장에 니 얼굴이 자꾸 그려지고 눈감으면 끝나버린 우리 Story가 담긴 책이 펼쳐지고넌 떠나간 후에도 날 이렇게 괴롭혀어쩌다가 내가 이렇게까지 괴로워하게 된 건지 내가 뭘 잘못한 건지우리가 왜 이별인건지도 모르는데Cause Ur like caffeine 난 밤새 잠 못 들고 심장은 계속 뛰고 그러다가 또 니가 너무 밉고Like caffeine 멀리하려고 해도 잊어보려고 해도 그럴 수가 어쩔 수가 없잖아 You’re bad to me so bad to me oh girl you’re like caffeineYou’re bad to me so bad to me oh girl you’re like caffeine You’re bad to me so bad to me oh girl you’re like caffeineYou’re bad to me so bad to me so bad to me yeah숨을 쉴 때마다 니가 그립다 같은 하늘 아래 있다생각하니까 더 미친다 이러면서도 난 널 못 놓아저기 창문 밖 다투는 연인들이 보여 지난 우리 모습 같아 눈물 고여이봐요 그러지 말고 그녈 감싸줘요 날 봐요 이런 내가 어때 보이나요널 붙잡을 기회도 내겐 줄 수 없었니그렇게 쉽게 끝나버릴 가벼운 사인아니었잖니 아님 내 착각인 건지우리가 왜 이별인 건지도 모르는데Cause Ur like caffeine 난 밤새 잠 못 들고심장은 계속 뛰고 그러다가 또 니가 너무 밉고Like caffeine 멀리하려고 해도잊어보려고 해도 그럴 수가 어쩔 수가 없잖아이렇게 널 미워하다가도 난 함께였던 시간 돌아보면 웃음이 나와어쩌면 잊기 싫은 건지도 몰라아니 잊기 싫은가 봐 간직하고 싶은 건가 봐Cause Ur like caffeine 난 밤새 잠 못 들고 심장은 계속 뛰고 그러다가 또 니가 너무 밉고Like caffeine 멀리하려고 해도 잊어보려고 해도 그럴 수가 어쩔 수가 없잖아 You bad to me so bad to me oh girl you like caffeineYou bad to me so bad to me oh girl you like caffeine You bad to me so bad to me oh girl you like caffeineYou bad to me so bad to me so bad to me yeah
201212,9,다리꼬지마,악동뮤지션(AKMU),가요 > 포크,다리꼬지마 다 다리꼬지마 X 3네가 시크를 논해서 내 본능을 건드려앞뒤 안 가리고 다리 치켜들고 반대 다리에 얹어 다릴 꼬았지 아니꼬왔지.내 다리 점점 저려오고 피가 안 통하는 이 기분네가 도도를 논해서 내 본능을 건드려주먹 불끈 쥐고 책상 내리치고 모두를 주목시켜 다릴 꼬았지 배배 꼬였지발가락부터 시작된 성장판 닫히는 이 기분거들먹거들먹 거리는 너의 그 모습에내가 진리다 라는 그 눈빛 가득한 모습에괜한 승부욕이 불타올라 짧은 다릴 쭉 뻗고 다리 꼬았지(Rap)시내에 나가 보다 보면은 여기저기 알록달록 thick or thin한여러 색깔 종류 치마 바지들 중에서도 튀고 튀는 요염한 다리들다리 꼬고 시내 외각 벤치에 앉아 누굴 기다리는지 초조한 표정을짓는 줄 알았더니만 그게 아니었더라 다리 저려 그러는 거라나다리꼬지마 다 다리꼬지마 X 3다리꼬지마 다다리꼬지마 다 X 3
201212,12,하얀 설레임 (White Love),정민,가요 > 댄스,너를 처음 본 순간부터였어 나의 가슴은 하루도 편할 날이 없었어내 온몸에 신경들까지 내 숨결마저도 너만을 향해하얀 거리에 울리는 종소리하늘 가득히 쏟아지는 함박눈을 보며니곁에 있을 오늘을 기대해내 오른쪽에 늘 함께 있는 네게 감사해마법에 걸린 것처럼 행복한 미소가입가로 번져나와Been waiting for this (I've been waiting for this)내 눈엔 너밖에 보이지 않아이런게 사랑인가봐 너무 행복해널 항상 지켜줄게 너의 왼쪽에서니가 웃으면 눈꽃이 흩날려들뜬 설레임 하얗게 쌓인 예쁜 눈처럼우리 둘 사랑 영원히 빛나길내 오른쪽에 늘 함께 있는 네게 감사해마법에 걸린 것처럼 행복한 미소가입가로 번져나와Been waiting for this (I've been waiting for this)내 눈엔 너밖에 보이지 않아이런게 사랑인가봐 너무 행복해널 항상 지켜줄게 너의 왼쪽에서사랑해 사랑해 사랑해처음 만났던 그 날처럼 사랑해영원히 내 곁에 있어줘죽는 그 날까지 니곁에사랑해너를 사랑해 이 말밖엔 표현 못하겠어마치 꼭 어린애처럼 너의 볼을 만지고어느새 품에 안아Been waiting for this (I've been waiting for this)내 눈엔 너밖에 보이지 않아이런게 사랑인가봐 너무 행복해언제나 둘이 함께 오언제나 둘이 함께 오언제나 둘이 함께 예쁜 사랑하자
201212,13,매력있어,악동뮤지션(AKMU),가요 > 포크,매력 있어 내가 반하겠어다이어트 중 마주친 치킨보다 더 매력 있어어쩔 땐 바삭한 어쩔 땐 매콤한 반전의 그대여매력 있어 내가 반하겠어대대대대대기업 회장비서 보다 더 매력 있어겨울밤 뜨끈한 오뎅 국물보다 매력 있어네 어떤 면이 도대체 내 맘을 따뜻하게 하는지회장비서 보다 더 매력 있어크지 않은 눈 오똑하지 않은코하지만 이게 뭐야 난 네게 빠져 버렸어도대체 뭐야 날 이렇게 만든네 정체가 뭐야 마법사? 마술사?아님 어디서 매력학과라도 전공하셨나어서 벗어 비호감 티는 어서 벗어매력있는 자들만 탈 수 있는 콜롬버스 타고 나만의 매력을 이 세상 저 세상에 어필해어서 벗어 비호감 티는 어서 벗어다다다단번에 내 눈에 들었어 내가 찜꽁했어햇볕 아래 사막 오아시스보다 눈에 띄었어이런 메마른 내 마음을 축여줄 단비 같은 그대여매력 있어 내가 반하겠어매력 있어 매력 있어도대체 뭐야 날 이렇게 만든네 정체가 뭐야 마법사? 마술사?아님 어디서 매력학과라도 전공하셨나매력 있어 내가 반하겠어다이어트 중 마주친 치킨보다 더 매력 있어어쩔 땐 바삭한 어쩔 땐 매콤한 반전의 그대여매력 있어 내가 반하겠어
201212,18,일 년째,지아(Zia),가요 > 발라드,내 맘을 어루만지며 기다려 본 게 일 년째그대의 얼굴 그리다 보면 시간이 훌쩍 지나네요어느새 달라진 내 모습 그대는 어색하다 할까요눈물로 써내려 간 시처럼 이 슬픈 사랑 이대로 끝나면 나도 끝이죠헤어지던 날 그 전 날 마지막으로 보았던 그대 그 미소가 그리워요언젠가 그댈 만나면 어떻게 얘기할까요혹시 날 봐도 그저 모른 척 가던 길 마저 갈까요내 곁을 스치는 남자들 모두들 그대로 보이네요눈물로 써내려 간 시처럼 이 슬픈 사랑 이대로 끝나면 나도 끝이죠헤어지던 날 그 전 날 마지막으로 보았던 그대 그 미소가 그리워요그래요 잊지 않아도 그래도 안 올 거라고단 한 번이라도 말할 수 없나요 그 말을 하기 전까지 기다릴래요혼자서 할 수 없는 일처럼 그대가 없는 이별은 너무나 힘이 드네요나로 안 돼서 한 사람 더 사랑해야 한대도 그대만 좋다면 괜찮아요
201212,21,TALK THAT,시크릿,가요 > 댄스,D DD DD DD DD DD DD DD D그만해 그만해 제발Talk that talk that talk thatTalk that talk that talk that어떻게 네가 이럴 수 있는지 내가 이렇게 아파야 하는지내 생각을 넌 하기는 한건지 내가 우스운지그래 들어줄게 어차피 다 거짓이겠지만 그래 웃어줄게 네가 놀던 그 여자들처럼 그렇게(Talk that) 말도 안 되는 소리 해봐(Talk that) 믿을 거란 생각하지 마(Talk that) 네가 한 말 모두 헛소리 소리 소리니까(Talk that) 있는대로 내게 말해봐(Talk that) 나를 그만 가지고 놀아(Talk that) 내게 한 말 전부 헛소리 소리 소리 같아 너Talk that talk that talk that Talk that talk that talk that처음부터 다 똑같은 거짓말 진심이었단 말은 하지도 마이젠 널 믿기 힘들 것 같아 나. 내가 우스운지그래 들어줄게 알고 있는 변명일 테지만그래 웃어줄게 이제 그만 꺼져줄래 상관 안 할게(Talk that) 말도 안 되는 소리 해봐(Talk that) 믿을 거란 생각하지 마(Talk that) 네가 한 말 모두 헛소리 소리 소리니까(Talk that) 있는대로 내게 말해봐(Talk that) 나를 그만 가지고 놀아(Talk that) 내게 한 말 전부 헛소리 소리 소리 같아 너..내게 또 말을 하지만 듣기 싫어 그만해 다 Don't say my nameDon't say my nameDon't say my nameTalk that talk that talk thatTalk that talk that talk that 제발 (Talk that) 말도 안 되는 소리 해봐(Talk that) 믿을 거란 생각하지 마(Talk that) 네가 한 말 모두 헛소리 소리 소리니까(Talk that) 있는대로 내게 말해봐(Talk that) 나를 그만 가지고 놀아(Talk that) 내게 한 말 전부 헛소리 소리 소리 같아 너..Talk that talk that talk thatTalk that talk that talk that
201212,22,스쳐간다,로이킴,가요 > 발라드,그대 참지말아요 옆에 없음 보고픈거에요그대 막지말아요 지금 만나자고 말해줘요딱딱해져버린 우리의 말투는 되돌리기에는 너무 늦었나요 언제 우리 사이가 이렇게 된 걸 까요어떻게 해야 할지 어떻게 해야 할지 어떻게 해야 할지그대 내게 말해줘요느껴지지 않나요 안절부절하는 내 마음이왜 내가 들고 있나요 내가 준 그대의 목걸이를제발 고개 들고 내게 웃어줘요아직도 떨리는 내 마음은 어떡하죠 언제 우리 사이가 이렇게 된 걸 까요어떻게 해야할지 어떻게 해야할지 어떻게 해야할지그대 내게 말해줘요 * 2 하지만 난 꿋꿋이 참고 견더낼거에요그대 그냥 스쳐지나가는 인연이라 되새김질하며내가 그대 생각하는 것보다 그대가 날 더 그리워할 때까지
201212,23,사랑해 봤니,이정,가요 > 발라드,아닌척하고 있어 모르는것 처럼내마음 모두 보여주고 싶은데아직은 너무 빠른것 같아서너만 모르고 있어끝내 난 말을 할수가 없어너무 아플것 같은 이런 생각때문에그래서 친구로만 지내는걸you  사랑해봤니아파도 아픈척 못하는 사랑always loving you너는 아직도 모르지내가 왜 우는건지~빠르게 시간은 흘러가고넌 다른 남자를 만나나 이렇게  말한번 못한 사랑 다버리고 오래된 친구로만 지내는걸you  사랑해봤니아파도 아픈척 못하는 사랑always loving you너는 아직도 모르지내가 왜 우는건지~ 나는 아픈데 넌 자꾸 무슨일이 생긴거냐고자꾸 물어봐나는 거짓말을 해야했어 (어떡하니)이렇게라도 아파서라도 너의 맘이내옆에서 있어주기를~you  사랑해봤니아파도 아픈척 못하는 사랑always loving you너는 아직도 모르지내가 왜 우는건지~my love is all for you
201212,27,백야,넬,가요 > 락,.난 니가 필요해난 오늘도 이렇게 내 안에 남겨진 너의 조각들과또 사랑에 빠지고 다시 이별을 하지.넌 어떤지.난 니가 필요해.널 지우려 할 때 마다 모든게 무너져내려 송두리째.끝없는 시간에 이 모든 공간에짙게 물든 너의 그 숨결만이 가득해.난 오늘도 이렇게 내 안에 남겨진 약속의 조각들. 기억의 흔적들.애써 맞춰가며 또 하루를 보내.넌 어떤지.I can't get over you.you just keep shining on and on through my time.난 니가 필요해.너를 떠올릴 때 마다 그 시간이 얼어붙어 송두리째.노력해도 안돼. 내가 숨을 쉴 때 마다 너의 기억이 내게 말을 거는듯해.남겨지는 것도 떠나 보내는 것도 모두 내 몫이겠지.마치 영화처럼 거짓말인 것처럼 돌아올리 없겠지.Come back to me.
201212,29,숲,이승기,가요 > 발라드,한참을 걷다보니언덕 아래 나무 그늘 사이로시간이 한 겹 또 쌓여가네너의 목소리가 들려오며어딘가에 우리가 함께 웃던 날이저 어딘가에 우리가 아파했던 날이아직 여기 남아있는 흔적이우리 사랑했던 날들에끝나지 않았다는 걸 말해한참을 걷다보니언덕 아래 나무 그늘 사이로시간이 한 겹 또 쌓여가네너의 목소리가 들려오며어딘가에 우리가 함께 웃던 날이저 어딘가에 우리가 아파했던 날이아직 여기 남아있는 흔적이우리 사랑했던 날들에끝나지 않았다는 걸 어딘가에 우리가 함께 웃던 날이저 어딘가에 우리가 아파했던 날이아직 여기 남아있는 흔적이우리 사랑했던 날들에끝나지 않았다는 걸 나는 너에게로 간다아름다운 계절들 사이로때론 행복했던 날들이스쳐가는 하루에 미안하지 않게어딘가에 우리가 함께 웃던 날이저 어딘가에 우리가 아파했던 날이아직 여기 남아있는 흔적이우리 사랑했던 날들에끝나지 않았다는 걸 말해
201212,32,눈물이 주르륵,손담비,가요 > 댄스,baby tonight oh baby tonight 그리운 손 잡을 수 없어baby tonight oh baby tonight 한숨도 못 자고 기다리잖아눈물이 주르륵 주르륵 빗물이 주르륵 주르륵 사랑이 주르륵 주르륵 녹아내려 내 맘이 젖어가잖아 아픔에 취해 거릴 걸었어 슬픔에 취해 친구를 만나보고 눈물에 취해 잠이 들었어 너무 보고 싶은 너  너는 왜 연락도 안되고 너는 왜 볼 수도 없잖아 너는 왜 사랑한다고 말하고 싶은데 날 피하니 이제는 너 없이는 절대로 난 안되나 봐지울 수가 없잖아 잊을 수가 없잖아 baby I can't live without you 너는 왜 연락도 안되고 너는 왜 볼 수도 없잖아 너는 왜 사랑한다고 말하고 싶은데 날 피하니 can't sleep every night can't think anything 이별에 내 맘이 젖어 please dry my eyes  눈물이 주르륵 주르륵 빗물이 주르륵 주르륵 사랑이 주르륵 주르륵 녹아내려 내 맘이 젖어가잖아
201212,34,쩔어,뚱스,가요 > 랩/힙합,2012 뚱스 Come Back  Second Round 쩔어 쩔어 니 얼굴 쩔어 니 몸매 쩔어니 얼굴 쩔어 니 몸매 쩔어 내가 Hip Hop 장동건 내가 예능 소지섭내가 Hip Hop 원빈 얼굴 보면 아니라고 못하겠지 타고난 건 바뀌지 않는 법 찍어라 발라라 칠해라 타고난 건 바뀌지 않는 법 이게 바로 원판 불변의 법칙니 얼굴 쩔어 (쩔어 쩔어 쩔어 이게 바로 쩌는 Style) 니 몸매 쩔어 (쩔어 쩔어 쩔어 이게 바로 뚱스 Style)니 얼굴 쩔어 (쩔어 쩔어 쩔어 이게 바로 미남 Style) 니 몸매 쩔어 (쩔어 쩔어 쩔어 이게 바로 뚱스 Style)잘 생긴 사람 Say Ye ~살쪄 살쪄 살쪄 우리처럼 되고 싶음 살쪄 머리부터 발끝까지 초딩부터 대딩까지 우리 모두 Say 살쪄살찌고 살찌고 또 찌고 또 쪄 찍고 바르고 칠하고 덮고 그래봐야 우리 아류 삼류 헛된 희망 집어치워 버려태어날 때부터 쩔었어 쩔어도 너무 쩔었어 귀티 부티 촌티 날티에 난 치를 떨었어 태어날 때부터 뼛속까지 나 잘생겼어 맞아 맞아 우리는 잘생겼어 누가 뭐라 해도 우린 Hip Hop 장동건 누가 뭐라 해도 우린 예능 소지섭 그렇다면 그런 거야 의심 말고 믿어 믿으라면 믿어 믿으라면 믿어 잘 봐라 이게 얼굴이다 잘 봐라 이게 Body다잘 봐라 이게 개성이다 잘 봐라 이게 연예인이다잘 봐라 이게 얼굴이다 잘 봐라 이게 Body다잘 봐라 이게 개성이다 잘 봐라 이게 바로 뚱스다니 얼굴 쩔어 (쩔어 쩔어 쩔어 이게 바로 쩌는 Style) 니 몸매 쩔어 (쩔어 쩔어 쩔어 이게 바로 뚱스 Style)니 얼굴 쩔어 (쩔어 쩔어 쩔어 이게 바로 미남 Style) 니 몸매 쩔어 (쩔어 쩔어 쩔어 이게 바로 뚱스 Style) *2이게 바로 무도 Style
201212,35,있기 없기,달샤벳(Dal★shabet),가요 > 댄스,우우- 우~ 우우- 우우우워어어어-우우- 우~ 우우- 우우-어떤 별에서 태어났길래Mister Babe! 눈에 확 띄는 건데 oh!어쩜 날 빤히 쳐다보는지빛이 번쩍! 나 쓰러져 어떡해어머 어머 어머나 너만 보면 ooh yeah띵동 벨이 울려 난 우우우워어어어-귀를 꼭꼭 숨겨도 콩닥콩닥 babe삐리리 삐리리 time's up! I love you boy! oh!있기 없기 그러기 너 정말 있기 없기 그러기타는 내 맘 모르니 왜 너는 내 맘을 몰라 oh!쥐었다 폈다 그러니 왜 나를 쥐었다 폈다 그러니너 자꾸 이러면 나 울지도 몰라 oh!우우- 우~ 우우- 우우우워어어어- 우우- 우~ 너 자꾸 이러면 나 울지도 몰라 oh!내 볼을 힘껏 꼬집어봐도아야 아파! 꿈은 아닌것같애 oh!비밀투성이 널 알고 싶어Tell me babe 널 훔쳐보고 싶어깜짝 깜짝 놀라 난 너만 보면 ooh yeah몸이 꽁꽁 얼어 난 우우우워어어어-꿈만 꿔도 나타나 아른아른 babe삐리리 삐리리 time's up!I love you boy! oh!있기 없기 그러기 너 정말 있기 없기 그러기타는 내 맘 모르니 왜 너는 내 맘을 몰라 oh!쥐었다 폈다 그러니 왜 나를 쥐었다 폈다 그러니너 자꾸 이러면 나 울지도 몰라 oh!우우- 우~ 우우- 우우우워어어어- 우우- 우~ 너 자꾸 이러면 나 울지도 몰라 oh!눈을 가려도 넌 마치 Ping Pong나를 시끄럽게 울려 Like 띵동너만 보면 Hiccup 딱 걸렸어 Bingo사르르르 녹아녹아 몰라 모르겠어시간 없어 Come to me나와 시작해줘 Magic hour count with me너 정말 있기 없기 그러기 To be or not to be boy있기 없기 그러기 너 정말 있기 없기 그러기타는 내 맘 모르니 왜 너는 내 맘을 몰라 oh!쥐었다 폈다 그러니 왜 나를 쥐었다 폈다 그러니너 자꾸 이러면 나 울지도 몰라 oh!우우- 우~ 우우- 우우우워어어어- 우우- 우~ 너 자꾸 이러면 나 울지도 몰라 oh!있기없기 그러기
201212,37,사랑한다는 말,이승기,가요 > 발라드,미안해 짧은 한마디로 전화기를 끊었어특별 할 것도 없고 요란 할 것도 없이 그냥 그렇게 흘러 갔어한참 뒤 도착한편지엔 넌 너무 힘이 든다고 나를 사랑 하는게 날 이해 하는게 넌 너무 힘이 든다고 이제그만하자고사랑 한다는 말 그 흔한 한마디 말을 못해서 아프게해서 내가 나빴었어 서운했던 수많은 추억들 이젠 뒤로한 채 우리다시해볼까 우리 처음 봤던 그 순간처럼괜찮아 괜찮아 질거야 몇 번을되뇌보지만 자꾸 눈물나는 게 가슴이 아픈게 너를 보낼수가없나봐잊을수가없나봐사랑 한다는 말 그 흔한 한마디 말을 못해서 아프게해서 내가 나빴었어 서운했던 수많은 추억들 이젠 뒤로한 채 우리다시해볼까 우리 처음 봤던 그 순간처럼사랑 한다는 말 그 흔한 한마디 말을 못해서 아프게해서 내가 나빴었어 서운했던 수많은 추억들 이젠 뒤로한 채 우리다시해볼까 우리 처음 봤던 그 순간처럼
201212,40,멀어질까봐,C-CLOWN,가요 > 알앤비/어반,나도 모르게 널 불러 널 보면 내 가슴이 떨려 첨부터 니 눈빛에 끌려 오래 됐어 너를 좋아하게 됐어 솔직히 니가 내겐 너무 과분한 거 알아너 말고 다른 여자는 필요 없어 Baby정말 그 사람이 좋니그 남잔 널 사랑할 줄 몰라니 옆에 그 사람보다 내가 더 잘 어울릴 텐데 정말 그 사랑이 좋니 니 눈물 내가 대신 닦아줄게 울지 말고 내게로 But I know멀어질까봐 내가 싫어질까봐 말하고 싶었는데 입이 떨어지지가 않았어나도 모르게 널 불러 널 보면 내 가슴이 떨려 첨부터 니 눈빛에 끌려  오래 됐어 너를 좋아하게 됐어 솔직히 니가 내겐 너무 과분한 거 알아너 말고 다른 여자는 필요 없어 Baby정말 그 사람이 좋니그 남잔 널 사랑할 줄 몰라니 옆에 그 사람보다 내가 더 잘 어울릴 텐데 정말 그 사랑이 좋니 니 눈물 내가 대신 닦아줄게 울지 말고 내게로 But I know멀어질까봐 내가 싫어질까봐 말하고 싶었는데 입이 떨어지지가 않았어 멀어질까봐 나 겁이 나나봐 혹시라도 너와 나의 사이가  정말 어색해져 멀어질까봐 Move now 사라져 보기도 너무 힘들죠이대로 널 보낸다면 평생 후회 하겠죠그 남자 누가 봐도 널 힘들게 하는 Bad boy내가 더 잘해줄게 Baby멀어져 간다는 생각에 멍이 들어가 내 맘에아직도 너의 눈가에 다른 남자가 보이네 I wanna break down I wanna break down 미안해정말 그 사랑이 좋니 넌 행복해 보이지가 않아잠깐이라도 니가 행복했으면 좋겠어 정말 그 사람이 좋니 니 눈물 내가 대신 닦아줄게울지 말고 내게로 But I know멀어질까봐 내가 싫어질까봐 말하고 싶었는데 입이 떨어지지가 않았어 멀어질까봐 나 겁이 나나봐 혹시라도 너와 나의 사이가 정말 어색해져 멀어질까봐 I don't know I I don't know 나도 모르겠어 이런 감정 I don't know I I don't know 내가 무슨 짓을 하는 건지  나는 너 하나 밖에 몰라 지금 너 아니면 나 미칠지 몰라 나 정말 오늘은 내게 말하고 싶어 (말하고 싶은데 그게 잘 안되)오늘은 내게 말하고 싶어 I want to just say it but I know I can't do it정말 답답해 니가 방황되는 게 보여 난 너와 단둘이 있다는 상상에 기분 좋아져 실은 놀랐어 내 옆자리엔 너가 곁에 없었단 걸 몰랐어 (니 옆에 매일 있고 싶은데 Everyday 니 목소리가 듣고 싶은데)아무도 모르게 다가와서 나의 손을 잡아줘 멀어질까봐 내가 싫어질까봐 말하고 싶었는데 입이 떨어지지가 않았어 멀어질까봐 나 겁이 나나봐 혹시라도 너와 나의 사이가 정말 어색해져 멀어질까봐
201212,45,Dancing Queen,소녀시대,가요 > 댄스,Girls’ generationLet’s danceHit the beat and take it to the fast line무대 위 너를 처음 봤을 때 내 주위에 시간들은 모두 멈추고 가슴만 뛰어 평범한 나의 인생을 바꿔준 넌 나의 댄싱 퀸 지루한 나의 일상을 깨워준 하룻밤의 파티 내 맘을 사로잡는 댄싱 그 화려한 솜씨 너의 그 이기적인 맵시 그 아찔한 섹시 숨 막힐 듯 해 Yeah한참을 지나 내가 무대 위에서 그때 그대처럼 춤추고 노래해 마치 꿈같아.. 정말로 평범한 나의 인생을 바꿔준 넌 나의 댄싱 퀸 지루한 나의 일상을 깨워준 하룻밤의 꿈 내 맘을 사로잡는 댄싱 그 화려한 솜씨 너의 그 이기적인 맵시 그 아찔한 섹시 리듬에 몸을 맡겨 나 Yeah넌 나의 댄싱 퀸 누가 뭐래도 영원히 (I don’t care what anyone thinks cause you’re the one who makes me dance. You’re one the who makes me sing. Can’t nobody be my dancing queen but you.)내 마음속의 스타 넌 나의 hero 넌 나의 hero 넌 나의 hero (I get the “chills” when I see you move see you groove. The way you shake your body is “Look at me everybody!” Your dancing makes me “hot”.)댄싱 그 화려한 댄싱 니 이기적인 맵시 그 아찔한 섹시 리듬에 몸을 맡겨 나 Yeah날 사로잡은 댄싱 니 그 화려한 솜씨 그 이기적인 맵시 니 그 아찔한 섹시 숨 막힐 듯한 너 Yeah Bring it on 파티 젊음을 불태울 댄싱파티 모두 다 함께 해 파티젊음을 불태울 댄싱파티
201212,49,눈물이 툭<U+00A0>(Feat. 박경 of 블락비),지아(Zia),가요 > 발라드,툭 하고(온종일) 눈물이(한없이) 주책없이 또 흘러나와어떻게 멈추는 법을 다 잊었나 봐 오 난있잖아(사실은) 가끔은(남몰래) 너를 꺼내어 봐도 되니나도 사람인데 한번에 잊는 게 말이 되니바보야 왜 몰라 앞에선 작아지는데널 사랑하지만 난 매일 참는데정말 싫은데 이러기 싫은데왜 바보처럼 굴지 왜널 사랑해 눈물이 주르르르륵혼자만 눈물이 주르르르륵도무지 멈추지 않나 라라라왜 그치지가 않을까너를 너무 밀어서? 아니면 당겨서?하루아침에 생각이 바뀌어서?이유조차도 모르는 나이기에딱히 떠오르는 답이 없어요새 친구들이 그래 살은 빠졌는데머릿속이 뚱뚱해 보인대그래 아직 난 너로 꽉 차있는데괜찮은 척 또 나를 속이네Girl where u at 아프고 그리워두 눈 꼭 감고도 잠 못 들어 널 그리며말했잖아 우리 사이는 컴퍼스 넌 나의 축네가 쓰러지면 나까지 쓰러져여전히 난 여기서그때 그 마음 그대로 지키고 있으니까못 이기는 척 다시 기횔 줘한 번만 더바보야 왜 몰라 앞에선 작아지는데널 사랑하지만 난 매일 참는데정말 싫은데 이러기 싫은데왜 바보처럼 굴지 왜널 사랑해 눈물이 주르르르륵혼자만 눈물이 주르르르륵도무지 멈추지 않나 라라라왜 그치지가 않을까문득 거리에서 널 닮은 사람 볼 때마다내 눈가에는 또 네가 맺혀서럽게 울면서 너만 찾아네 앞에선 작아지는데널 사랑하지만 난 매일 참는데정말 싫은데 이러기 싫은데왜 바보처럼 굴지 왜널 사랑해 눈물이 주르르르륵혼자만 눈물이 주르르르륵도무지 멈추지 않나 라라라왜 그치지가 않을까?
